sample_id,scenario_type,human_has_risk,human_values,claude-sonnet-4-5_has_risk,claude-sonnet-4-5_values,claude-sonnet-4-5_risk_match,claude-sonnet-4-5_value_jaccard,deepseek-chat_has_risk,deepseek-chat_values,deepseek-chat_risk_match,deepseek-chat_value_jaccard,gemini-2.5-flash_has_risk,gemini-2.5-flash_values,gemini-2.5-flash_risk_match,gemini-2.5-flash_value_jaccard,grok-4_has_risk,grok-4_values,grok-4_risk_match,grok-4_value_jaccard,o4-mini_has_risk,o4-mini_values,o4-mini_risk_match,o4-mini_value_jaccard,qwen-plus_has_risk,qwen-plus_values,qwen-plus_risk_match,qwen-plus_value_jaccard
issue_478911296,text,True,SV2,True,HV9; SV1; SV2; SV8,MATCH,0.2500,True,HV3; SV1; SV2; SV5; SV8,MATCH,0.2000,True,HV9; SV1; SV2; SV8,MATCH,0.2500,True,HV9; SV1; SV2; SV5; SV8,MATCH,0.2000,True,SV2; SV5; SV8,MATCH,0.3333,True,HV9; SV2; SV5; SV8,MATCH,0.2500
issue_479494813,text,True,SV8,True,HV2; SV2; SV8; SV9,MATCH,0.2500,True,HV2; SV3; SV5; SV8; SV9,MATCH,0.2000,True,HV2; HV6; SV2; SV3; SV5; SV8; SV9,MATCH,0.1429,True,HV2; SV3; SV5; SV7; SV8; SV9,MATCH,0.1667,True,SV3; SV8; SV9,MATCH,0.3333,True,HV1; SV3; SV5; SV8; SV9,MATCH,0.2000
issue_480320894,text,True,SV2; SV8,True,HV9; SV1; SV2; SV8,MATCH,0.5000,True,HV5; SV1; SV2; SV5; SV8,MATCH,0.4000,True,HV3; HV9; SV2; SV5; SV8,MATCH,0.4000,True,HV9; SV1; SV2; SV5; SV8,MATCH,0.4000,True,HV9; SV1; SV2; SV8,MATCH,0.5000,True,HV10; HV9; SV1; SV2; SV8,MATCH,0.4000
issue_481151680,text,False,,True,SV1; SV10; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV2; SV1; SV2; SV5,MISMATCH,0.0000,True,HV10; HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; SV1; SV2; SV5,MISMATCH,0.0000,True,HV10; SV1; SV2; SV5,MISMATCH,0.0000,True,HV10; SV1; SV2; SV5,MISMATCH,0.0000
issue_484875592,text,False,,True,HV4; SV2; SV8,MISMATCH,0.0000,True,HV4; SV1; SV2; SV8,MISMATCH,0.0000,True,SV1; SV8,MISMATCH,0.0000,True,SV2; SV8,MISMATCH,0.0000,True,HV4; SV8,MISMATCH,0.0000,True,HV4; SV2; SV8,MISMATCH,0.0000
issue_48924621,text,True,HV7,True,SV1; SV2; SV5; SV8,MATCH,0.0000,True,HV2; HV9; SV1; SV2; SV5,MATCH,0.0000,True,HV2; SV1; SV2; SV5; SV8,MATCH,0.0000,True,HV2; HV7; SV1; SV2; SV5,MATCH,0.2000,True,HV6; HV7; SV1; SV2; SV5,MATCH,0.2000,True,HV6; HV7; SV1; SV2; SV5,MATCH,0.2000
issue_495290391,text,True,HV3,True,HV3; SV1; SV2; SV5; SV8,MATCH,0.2000,True,HV3; SV1; SV2; SV5; SV8,MATCH,0.2000,True,HV3; SV2; SV5; SV8,MATCH,0.2500,True,HV3; HV9; SV2; SV5; SV8,MATCH,0.2000,True,SV1; SV2; SV5; SV8,MATCH,0.0000,True,HV3; HV9; SV1; SV2; SV8,MATCH,0.2000
issue_495738881,text,False,,True,HV2; SV1; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV3; SV5,MISMATCH,0.0000,True,HV2; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,SV1; SV3; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV3; SV5,MISMATCH,0.0000
issue_496473679,text,False,,True,HV2; SV2; SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV10; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_496992333,text,False,,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; HV6; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_497705071,text,False,,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,SV2; SV3; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_499560056,text,False,,True,HV6; SV10; SV2; SV5; SV8,MISMATCH,0.0000,True,HV4; HV6; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; HV4; HV6; SV1; SV10; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV4; SV10; SV2; SV5,MISMATCH,0.0000,True,HV10; HV6; HV7; SV1; SV2; SV5; SV6,MISMATCH,0.0000,True,HV4; SV10; SV2; SV5; SV8,MISMATCH,0.0000
issue_50070960,text,False,,True,HV8; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; HV6; HV9; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; HV8; SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV3; SV5; SV6,MISMATCH,0.0000
issue_504437966,text,False,,True,HV10; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; HV2; SV1; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,SV3; SV5; SV8,MISMATCH,0.0000,True,HV9; SV1; SV3; SV5,MISMATCH,0.0000
issue_505199376,text,False,,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV8,MISMATCH,0.0000,True,SV1; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,SV2; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV8,MISMATCH,0.0000
issue_505211872,text,False,,True,SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,SV2; SV3; SV6; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_507947923,text,False,,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV8; SV9,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV1; SV2; SV3; SV8,MISMATCH,0.0000
issue_50901155,text,True,SV6,True,SV2; SV6; SV8,MATCH,0.3333,True,HV2; SV2; SV6; SV8,MATCH,0.2500,True,HV2; SV1; SV2; SV5; SV6; SV8,MATCH,0.1667,True,HV2; SV2; SV6; SV8,MATCH,0.2500,True,SV2; SV6; SV8,MATCH,0.3333,True,SV2; SV5; SV8,MATCH,0.0000
issue_516940075,text,False,,True,HV2; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV1; HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,SV1; SV2; SV3; SV8,MISMATCH,0.0000,True,HV1; SV2; SV3; SV8,MISMATCH,0.0000
issue_519928768,text,False,,True,HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV6; HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV2; SV5; SV8,MISMATCH,0.0000
issue_520078858,text,False,,True,HV1; HV6; SV1; SV2; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000,True,HV1; HV2; HV6; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000
issue_522376425,text,True,SV2,True,HV2; HV6; SV2; SV5; SV6; SV8,MATCH,0.1667,True,HV2; HV3; HV6; SV2; SV5; SV6; SV8,MATCH,0.1429,True,HV2; HV3; SV1; SV2; SV5; SV6; SV8,MATCH,0.1429,True,HV2; SV2; SV5; SV6; SV8,MATCH,0.2000,True,HV2; SV2; SV5; SV6; SV8,MATCH,0.2000,True,HV3; HV6; SV2; SV5; SV8,MATCH,0.2000
issue_52543988,text,False,,True,HV6; SV3; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV3; SV6; SV8,MISMATCH,0.0000,True,HV6; SV1; SV2; SV3; SV8,MISMATCH,0.0000,True,HV6; SV3; SV6; SV8,MISMATCH,0.0000,True,HV6; SV3; SV8,MISMATCH,0.0000,True,HV6; SV3; SV5; SV8,MISMATCH,0.0000
issue_527795557,text,False,,True,HV2; SV2; SV3; SV8; SV9,MISMATCH,0.0000,True,HV2; HV4; SV2; SV3; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8; SV9,MISMATCH,0.0000,True,SV2; SV3; SV8,MISMATCH,0.0000,True,HV6; SV3; SV5; SV8,MISMATCH,0.0000
issue_53203669,text,False,,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5,MISMATCH,0.0000,True,SV2; SV3; SV5,MISMATCH,0.0000,True,HV10; SV2; SV5; SV8,MISMATCH,0.0000
issue_53959272,text,True,HV1,True,HV1; HV2; HV6,MATCH,0.3333,True,HV1; HV2; HV6,MATCH,0.3333,True,HV1; HV2; HV6; SV1,MATCH,0.2500,True,HV1; HV2; HV6,MATCH,0.3333,True,HV1; HV6; SV3,MATCH,0.3333,True,HV1; HV6; SV1; SV2,MATCH,0.2500
issue_53959685,text,False,,True,HV2; HV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV8,MISMATCH,0.0000
issue_548625330,text,False,,True,HV10; HV9; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; HV9; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; HV6; HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV6; HV9; SV3; SV5,MISMATCH,0.0000,True,HV6; SV3; SV5,MISMATCH,0.0000,True,HV7; HV9; SV1; SV3; SV5,MISMATCH,0.0000
issue_552529870,text,True,HV10,True,HV1; HV10; SV1; SV10; SV5,MATCH,0.2000,True,HV10; HV6; HV7; SV1; SV5,MATCH,0.2000,True,HV10; SV1; SV2; SV5; SV8,MATCH,0.2000,True,HV10; SV1; SV10; SV5,MATCH,0.2500,True,HV10; HV6; SV1,MATCH,0.3333,True,HV1; HV10; SV1; SV5,MATCH,0.2500
issue_555150999,text,False,,True,HV2; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; HV9; SV2; SV5; SV8,MISMATCH,0.0000
issue_556390247,text,True,HV10,True,HV10; HV9; SV1; SV2; SV5,MATCH,0.2000,True,HV10; HV9; SV1; SV2; SV5,MATCH,0.2000,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV10; HV9; SV1; SV2; SV5,MATCH,0.2000,True,HV10; HV9; SV1; SV5; SV8,MATCH,0.2000,True,HV10; HV9; SV1; SV2; SV8,MATCH,0.2000
issue_56798933,text,False,,True,HV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; HV6; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000
issue_56904570,text,True,HV7,True,HV6; HV7; SV2; SV3; SV8,MATCH,0.2000,True,HV6; HV7; SV2; SV3; SV5,MATCH,0.2000,True,HV6; HV7; SV2; SV3; SV5; SV8,MATCH,0.1667,True,HV6; HV7; SV2; SV3; SV8,MATCH,0.2000,True,HV6; HV7; SV2; SV3; SV5,MATCH,0.2000,True,HV6; HV7; SV2; SV3; SV5,MATCH,0.2000
issue_57530209,text,True,SV8,True,SV2; SV5; SV6; SV8,MATCH,0.2500,True,HV8; HV9; SV2; SV8,MATCH,0.2500,True,SV2; SV5; SV6; SV8,MATCH,0.2500,True,SV2; SV5; SV8,MATCH,0.3333,True,HV10; HV6; SV2; SV5; SV8,MATCH,0.2000,True,HV10; SV1; SV5; SV8,MATCH,0.2500
issue_57677071,text,True,HV9,True,HV10; HV9; SV1; SV2; SV8,MATCH,0.2000,True,HV10; HV9; SV1; SV2; SV5; SV8,MATCH,0.1667,True,HV10; HV9; SV1; SV2; SV5; SV8,MATCH,0.1667,True,HV10; HV9; SV1; SV2; SV5,MATCH,0.2000,True,HV10; HV9; SV1; SV8,MATCH,0.2500,True,HV10; HV9; SV2; SV5; SV8,MATCH,0.2000
issue_57752969,text,True,SV8,True,HV6; SV2; SV5; SV8,MATCH,0.2500,True,HV2; HV5; HV6; SV2; SV8,MATCH,0.2000,True,HV2; SV2; SV5; SV8,MATCH,0.2500,True,HV6; SV2; SV5; SV8,MATCH,0.2500,True,HV6; SV2; SV5; SV6; SV8,MATCH,0.2000,True,HV5; HV6; SV2; SV8,MATCH,0.2500
issue_57764075,text,False,,True,SV2; SV3; SV5,MISMATCH,0.0000,True,HV1; SV2; SV3; SV5,MISMATCH,0.0000,True,HV9; SV1; SV2; SV3; SV5,MISMATCH,0.0000,True,SV2; SV3; SV5,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV1; HV9; SV2; SV3,MISMATCH,0.0000
issue_58137141,text,False,,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; HV5; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV1; SV2; SV3; SV5,MISMATCH,0.0000,True,HV1; SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_58918100,text,False,,False,,MATCH,1.0000,False,,MATCH,1.0000,False,,MATCH,1.0000,False,,MATCH,1.0000,False,,MATCH,1.0000,False,,MATCH,1.0000
issue_58991046,text,True,SV6; SV7,True,HV4; HV6; HV7; HV9; SV7,MATCH,0.1667,True,HV6; HV7; SV3; SV7,MATCH,0.2000,True,HV6; HV7; SV6; SV7; SV8,MATCH,0.4000,True,HV4; HV6; HV7; SV7,MATCH,0.2000,True,HV6; HV7; SV7,MATCH,0.2500,True,HV6; HV7; HV9; SV7,MATCH,0.2000
issue_593630440,text,False,,True,HV2; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,SV2; SV3; SV8,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000
issue_593791952,text,True,HV4,True,HV2; HV4; SV2; SV8,MATCH,0.2500,True,HV2; HV4; HV6; SV2; SV8,MATCH,0.2000,True,HV2; HV4; HV6; SV1; SV2; SV5; SV8,MATCH,0.1429,True,HV4; HV6; SV2; SV8; SV9,MATCH,0.2000,True,HV4; HV6; SV8,MATCH,0.3333,True,HV4; HV6; SV2; SV8,MATCH,0.2500
issue_597263524,text,False,,True,HV1; SV2; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV1; HV2; SV1; SV2; SV3; SV8,MISMATCH,0.0000,True,HV2; SV2; SV3; SV8,MISMATCH,0.0000,True,HV1; SV8,MISMATCH,0.0000,True,HV1; SV3; SV8,MISMATCH,0.0000
issue_59833360,text,False,,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV2; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV10; HV2; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV5; SV8,MISMATCH,0.0000,True,HV10; SV10; SV2; SV5,MISMATCH,0.0000
issue_60163499,text,True,HV6; HV9; SV1,True,HV6; HV7; HV9; SV1; SV8,MATCH,0.6000,True,HV6; HV7; HV9; SV6; SV8,MATCH,0.3333,True,HV6; HV7; HV9; SV1; SV2; SV8,MATCH,0.5000,True,HV6; HV7; HV9; SV1; SV8,MATCH,0.6000,True,HV6; HV7; HV9; SV8,MATCH,0.4000,True,HV6; HV7; HV9; SV1; SV8,MATCH,0.6000
issue_60199770,text,False,,True,HV10; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV9; SV2; SV3; SV5; SV6,MISMATCH,0.0000,True,HV10; HV9; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV10; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV9; SV2; SV5; SV8,MISMATCH,0.0000
issue_6034338,text,True,HV9,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV10; HV9; SV1; SV2; SV5,MATCH,0.2000,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV10; HV9; SV1; SV2,MATCH,0.2500
issue_61600085,text,True,HV7,True,HV6; HV7; HV9; SV1,MATCH,0.2500,True,HV6; HV7; HV9; SV3,MATCH,0.2500,True,HV3; HV4; HV6; HV7; HV9; SV1,MATCH,0.1667,True,HV6; HV7; HV9; SV1,MATCH,0.2500,True,HV4; HV6; HV7; HV9; SV3,MATCH,0.2000,True,HV6; HV7; HV9; SV1,MATCH,0.2500
issue_61723739,text,True,HV10,True,HV10; HV9; SV1; SV2,MATCH,0.2500,True,HV1; HV10; HV9; SV2; SV8,MATCH,0.2000,True,HV1; HV10; HV6; SV1; SV2; SV8,MATCH,0.1667,True,HV10; HV6; SV2; SV8,MATCH,0.2500,True,HV1; HV10; HV6; SV1,MATCH,0.2500,True,HV1; HV10; SV2; SV8,MATCH,0.2500
issue_61875584,text,False,,True,HV2; HV6; SV6; SV8,MISMATCH,0.0000,True,HV1; HV6; HV9; SV8,MISMATCH,0.0000,True,HV1; HV6; HV8; SV8,MISMATCH,0.0000,True,HV6; HV9; SV2; SV8,MISMATCH,0.0000,True,HV6; HV7; HV9; SV2; SV8,MISMATCH,0.0000,True,HV1; HV6; HV9; SV8,MISMATCH,0.0000
issue_619491243,text,False,,True,HV4; SV2; SV8,MISMATCH,0.0000,True,HV3; HV4; SV2; SV8,MISMATCH,0.0000,True,HV4; SV2; SV5; SV8; SV9,MISMATCH,0.0000,True,HV4; SV2; SV8; SV9,MISMATCH,0.0000,True,HV4; SV2; SV8; SV9,MISMATCH,0.0000,True,HV4; SV2; SV8; SV9,MISMATCH,0.0000
issue_62067183,text,False,,True,SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; SV1; SV2; SV5,MISMATCH,0.0000,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_62183565,text,False,,True,SV2; SV3; SV6; SV8,MISMATCH,0.0000,True,HV2; SV1; SV2; SV3; SV6; SV8,MISMATCH,0.0000,True,SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV2; HV6; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV6; SV8,MISMATCH,0.0000,True,HV6; SV2; SV3; SV5; SV8,MISMATCH,0.0000
issue_62826017,text,False,,True,HV9; SV1; SV2; SV5,MISMATCH,0.0000,True,HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; SV1; SV2; SV5,MISMATCH,0.0000
issue_629303056,text,False,,True,HV6; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000,True,HV6; HV7; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000,False,,MATCH,1.0000,False,,MATCH,1.0000
issue_629303661,text,False,,False,,MATCH,1.0000,False,,MATCH,1.0000,True,HV2; SV6; SV8,MISMATCH,0.0000,True,HV6; SV6; SV8,MISMATCH,0.0000,False,,MATCH,1.0000,False,,MATCH,1.0000
issue_63025702,text,True,HV6; HV7; HV9; SV1,True,HV10; HV6; HV7; HV9; SV1; SV2,MATCH,0.6667,True,HV6; HV7; HV9; SV1; SV2; SV3,MATCH,0.6667,True,HV10; HV6; HV7; HV9; SV1; SV2,MATCH,0.6667,True,HV10; HV6; HV7; HV9; SV1; SV2; SV3,MATCH,0.5714,True,HV10; HV6; HV7; HV9; SV2; SV3,MATCH,0.4286,True,HV10; HV6; HV7; HV9; SV1; SV2,MATCH,0.6667
issue_630951207,text,False,,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV6; SV2; SV8,MISMATCH,0.0000,True,HV1; SV1; SV2,MISMATCH,0.0000,True,HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,SV2; SV5; SV8,MISMATCH,0.0000,True,SV2; SV5; SV8,MISMATCH,0.0000
issue_63239523,text,True,HV6,True,HV6; HV7; SV8,MATCH,0.3333,True,HV6; SV2; SV8,MATCH,0.3333,True,HV10; HV2; HV6; HV9; SV6; SV8,MATCH,0.1667,True,HV2; HV6; SV8,MATCH,0.3333,True,HV6; HV7; SV8,MATCH,0.3333,True,HV6; HV9; SV8,MATCH,0.3333
issue_633610539,text,False,,True,HV6; HV7; SV8; SV9,MISMATCH,0.0000,True,HV6; HV7; SV2; SV8,MISMATCH,0.0000,True,HV6; SV2; SV8,MISMATCH,0.0000,True,HV6; HV7; SV2; SV6; SV8,MISMATCH,0.0000,True,HV6; HV7; SV3,MISMATCH,0.0000,True,HV6; SV1; SV2; SV8,MISMATCH,0.0000
issue_63377476,text,False,,True,HV5; SV1; SV2; SV8,MISMATCH,0.0000,True,HV5; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV2; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV10; HV5; SV2; SV5; SV8,MISMATCH,0.0000,True,SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV5; HV9; SV1; SV2; SV8,MISMATCH,0.0000
issue_635497258,text,False,,True,HV3; HV4; SV8; SV9,MISMATCH,0.0000,True,HV3; HV4; SV8; SV9,MISMATCH,0.0000,True,HV3; HV4; SV2; SV8; SV9,MISMATCH,0.0000,True,HV4; SV2; SV9,MISMATCH,0.0000,True,HV4; SV2; SV9,MISMATCH,0.0000,True,HV4; SV2; SV9,MISMATCH,0.0000
issue_63590473,text,False,,True,HV10; HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV2; HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV6; HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV9; SV1; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV6; HV9; SV2; SV5; SV8,MISMATCH,0.0000,True,HV10; HV6; SV2; SV5; SV8,MISMATCH,0.0000
issue_641196545,text,False,,True,SV3; SV5; SV6; SV8,MISMATCH,0.0000,True,HV7; SV5; SV6; SV8,MISMATCH,0.0000,True,HV2; SV5; SV6; SV7; SV8,MISMATCH,0.0000,True,SV2; SV5; SV8,MISMATCH,0.0000,True,HV7; SV5; SV6; SV8,MISMATCH,0.0000,True,HV1; SV2; SV5; SV8,MISMATCH,0.0000
issue_6424550,text,False,,True,HV6; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV6; SV2; SV3; SV5; SV6,MISMATCH,0.0000,True,HV6; SV2; SV5; SV8,MISMATCH,0.0000,True,HV6; SV2; SV3; SV5; SV8,MISMATCH,0.0000,True,HV6; HV9; SV3; SV5; SV8,MISMATCH,0.0000,True,HV6; SV1; SV2; SV3; SV5,MISMATCH,0.0000
issue_64859645,text,True,HV4,True,HV4; SV2; SV5; SV8,MATCH,0.2500,True,HV4; SV1; SV2; SV8,MATCH,0.2500,True,HV4; SV2; SV8,MATCH,0.3333,True,HV2; HV4; SV2; SV5; SV8,MATCH,0.2000,True,HV4; SV2; SV8,MATCH,0.3333,True,HV4; HV6; SV2; SV8,MATCH,0.2500
issue_65069173,text,False,,True,SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV2; SV8,MISMATCH,0.0000,True,HV2; SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; SV6; SV8,MISMATCH,0.0000,True,SV6; SV8,MISMATCH,0.0000,True,SV2; SV6; SV8,MISMATCH,0.0000
issue_65337781,text,False,,True,SV2; SV6; SV8,MISMATCH,0.0000,True,HV5; SV2; SV8,MISMATCH,0.0000,True,SV2; SV6; SV8,MISMATCH,0.0000,True,HV2; HV9; SV2; SV8,MISMATCH,0.0000,True,HV9; SV2; SV8,MISMATCH,0.0000,True,HV3; SV2; SV8,MISMATCH,0.0000
issue_67692097,text,False,,True,HV9; SV2; SV5; SV8; SV9,MISMATCH,0.0000,True,HV6; HV9; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; HV9; SV1; SV2; SV5; SV6; SV8,MISMATCH,0.0000,True,HV10; HV9; SV5; SV6; SV8,MISMATCH,0.0000,True,HV6; HV9; SV1; SV3; SV5; SV8,MISMATCH,0.0000,True,HV10; HV9; SV2; SV5; SV8,MISMATCH,0.0000
